Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo,
2026/4/11,7,裏,1,1,0,-,-,-,野﨑勇一郎,右,辻本匡登,右,ストレート,,14,,ボール,,,,,0,0,,
2026/4/11,7,裏,2,1,0,-,-,-,野﨑勇一郎,右,辻本匡登,右,チェンジアップ,,2,,インプレー,,アウト,ゴロ,二塁手,1,0,,
2026/4/11,7,裏,0,0,1,-,-,-,野﨑勇一郎,右,寶田一慧,左,ストレート,,11,,ボール,,,,,0,0,,
2026/4/11,7,裏,1,0,1,-,-,-,野﨑勇一郎,右,寶田一慧,左,スライダー,,2,,ファウル,,,,,0,0,,
2026/4/11,7,裏,1,1,1,-,-,-,野﨑勇一郎,右,寶田一慧,左,チェンジアップ,,7,,見逃し,,,,,0,0,,
2026/4/11,7,裏,1,2,1,-,-,-,野﨑勇一郎,右,寶田一慧,左,ストレート,,7,,空振り,空振り三振,,,,1,0,,
2026/4/11,7,裏,0,0,2,-,-,-,野﨑勇一郎,右,野口恭平,左,チェンジアップ,,9,外角,空振り,,,,,0,0,,
2026/4/11,7,裏,0,1,2,-,-,-,野﨑勇一郎,右,野口恭平,左,スライダー,,13,,ボール,,,,,0,0,,
2026/4/11,7,裏,1,1,2,-,-,-,野﨑勇一郎,右,野口恭平,左,チェンジアップ,,9,,ファウル,,,,,0,0,,
2026/4/11,7,裏,1,2,2,-,-,-,野﨑勇一郎,右,野口恭平,左,ストレート,,11,,ファウル,,,,,0,0,,
2026/4/11,7,裏,1,2,2,-,-,-,野﨑勇一郎,右,野口恭平,左,チェンジアップ,,4,,インプレー,,アウト,ゴロ,二塁手,1,0,,
2026/4/11,8,表,0,0,0,-,-,-,藤川泰斗,左,苅安 陸,右,スライダー,,9,,インプレー,,アウト,ゴロ,二塁手,1,0,,
2026/4/11,8,表,0,0,1,-,-,-,藤川泰斗,左,東元龍成,右,ストレート,,2,,見逃し,,,,,0,0,,
2026/4/11,8,表,0,1,1,-,-,-,藤川泰斗,左,東元龍成,右,スライダー,,13,,ボール,,,,,0,0,,
2026/4/11,8,表,1,1,1,-,-,-,藤川泰斗,左,東元龍成,右,チェンジアップ,,6,,ファウル,,,,,0,0,,
2026/4/11,8,表,1,2,1,-,-,-,藤川泰斗,左,東元龍成,右,チェンジアップ,,13,,空振り,空振り三振,,,,1,0,,
2026/4/11,8,表,0,0,2,-,-,-,藤川泰斗,左,西川晃成,右,ストレート,,14,,ボール,,,,,0,0,,
2026/4/11,8,表,1,0,2,-,-,-,藤川泰斗,左,西川晃成,右,チェンジアップ,,12,,ボール,,,,,0,0,,
2026/4/11,8,表,2,0,2,-,-,-,藤川泰斗,左,西川晃成,右,スライダー,,7,,見逃し,,,,,0,0,,
2026/4/11,8,表,2,1,2,-,-,-,藤川泰斗,左,西川晃成,右,カーブ,,12,,ボール,,,,,0,0,,
2026/4/11,8,表,3,1,2,-,-,-,藤川泰斗,左,西川晃成,右,ストレート,,3,,ファウル,,,,,0,0,,
2026/4/11,8,表,3,2,2,-,-,-,藤川泰斗,左,西川晃成,右,ストレート,,5,,ファウル,,,,,0,0,,
2026/4/11,8,表,3,2,2,-,-,-,藤川泰斗,左,西川晃成,右,スライダー,,13,,空振り,空振り三振,,,,1,0,,
2026/4/11,8,裏,0,0,0,-,-,-,野﨑勇一郎,右,久保誓真,右,スライダー,,14,,ボール,,,,,0,0,,
2026/4/11,8,裏,1,0,0,-,-,-,野﨑勇一郎,右,久保誓真,右,スライダー,,8,,見逃し,,,,,0,0,,
2026/4/11,8,裏,1,1,0,-,-,-,野﨑勇一郎,右,久保誓真,右,チェンジアップ,,11,,ボール,,,,,0,0,,
2026/4/11,8,裏,2,1,0,-,-,-,野﨑勇一郎,右,久保誓真,右,チェンジアップ,,7,,見逃し,,,,,0,0,,
2026/4/11,8,裏,2,2,0,-,-,-,野﨑勇一郎,右,久保誓真,右,ストレート,,1,,インプレー,,二塁打,フライ,中堅手,0,0,,
2026/4/11,8,裏,0,0,0,-,○,-,野﨑勇一郎,右,土田悠翔,左,ストレート,,2,,ファウル,,,,,0,0,,バント
2026/4/11,8,裏,0,1,0,-,○,-,野﨑勇一郎,右,土田悠翔,左,スライダー,,7,,インプレー,,犠打,ゴロ,投手,1,0,,
2026/4/11,8,裏,0,0,1,-,-,○,野﨑勇一郎,右,池邉由伸,左,ストレート,,11,,ボール,,,,,0,0,,
2026/4/11,8,裏,1,0,1,-,-,○,野﨑勇一郎,右,池邉由伸,左,チェンジアップ,,8,,インプレー,,単打,ライナー,右翼手,0,1,,
2026/4/11,8,裏,0,0,1,○,-,-,野﨑勇一郎,右,細川叶人,右,ストレート,,9,,見逃し,,,,,0,0,,
2026/4/11,8,裏,0,1,1,○,-,-,野﨑勇一郎,右,細川叶人,右,ストレート,,11,,ボール,,,,,0,0,,
2026/4/11,8,裏,1,1,1,○,-,-,野﨑勇一郎,右,細川叶人,右,チェンジアップ,,1,,インプレー,,単打,フライ,右翼手,0,0,,
2026/4/11,8,裏,0,0,1,○,○,-,野﨑勇一郎,右,小林拓斗,右,ストレート,,7,,インプレー,,単打,ライナー,中堅手,0,1,,
2026/4/11,8,裏,0,0,2,○,○,-,野﨑勇一郎,右,山田久敬,左,チェンジアップ,,13,,ボール,,,,,0,0,,
2026/4/11,8,裏,1,0,2,○,○,-,野﨑勇一郎,右,山田久敬,左,ストレート,,11,,ボール,,,,,0,0,,
2026/4/11,8,裏,2,0,2,○,○,-,野﨑勇一郎,右,山田久敬,左,ストレート,,7,,見逃し,,,,,0,0,,
2026/4/11,8,裏,2,1,1,○,○,-,野﨑勇一郎,右,山田久敬,左,ストレート,,4,,インプレー,,アウト,ゴロ,遊撃手,1,0,,
2026/4/11,8,裏,0,0,2,○,-,○,野﨑勇一郎,右,辻本匡登,右,ストレート,,2,,ファウル,,,,,0,0,,
2026/4/11,8,裏,0,1,2,○,-,○,野﨑勇一郎,右,辻本匡登,右,カーブ,,7,,見逃し,,,,,0,0,,
2026/4/11,8,裏,0,2,2,○,-,○,野﨑勇一郎,右,辻本匡登,右,ストレート,,12,,ボール,,,,,0,0,,
2026/4/11,8,裏,1,2,2,-,○,○,野﨑勇一郎,右,辻本匡登,右,ストレート,,12,,ファウル,,,,,0,0,,
2026/4/11,8,裏,1,2,2,-,○,○,野﨑勇一郎,右,辻本匡登,右,スライダー,,8,,ファウル,,,,,0,0,,
2026/4/11,8,裏,1,2,2,-,○,○,野﨑勇一郎,右,辻本匡登,右,カーブ,,14,,ボール,,,,,0,0,,
2026/4/11,8,裏,2,2,2,-,○,○,野﨑勇一郎,右,辻本匡登,右,スライダー,,7,,インプレー,,アウト,フライ,三塁手,1,0,,
2026/4/11,9,表,0,0,0,-,-,-,永田陽大,右,前谷内琉斗,左,ストレート,,6,,ファウル,,,,,0,0,,
2026/4/11,9,表,0,1,0,-,-,-,永田陽大,右,前谷内琉斗,左,ストレート,,3,,インプレー,,アウト,ライナー,投手,1,0,,
2026/4/11,9,表,0,0,1,-,-,-,永田陽大,右,竹内勇輝,左,スライダー,,5,,ファウル,,,,,0,0,,
2026/4/11,9,表,0,1,1,-,-,-,永田陽大,右,竹内勇輝,左,スライダー,,8,,インプレー,,アウト,ゴロ,投手,1,0,,
2026/4/11,9,表,0,0,2,-,-,-,永田陽大,右,泉 航平,左,ストレート,,7,,ファウル,,,,,0,0,,
2026/4/11,9,表,0,1,2,-,-,-,永田陽大,右,泉 航平,左,ストレート,,12,,ボール,,,,,0,0,,
2026/4/11,9,表,1,1,2,-,-,-,永田陽大,右,泉 航平,左,ストレート,,5,,ファウル,,,,,0,0,,
2026/4/11,9,表,1,2,2,-,-,-,永田陽大,右,泉 航平,左,チェンジアップ,,11,,ボール,,,,,0,0,,
2026/4/11,9,表,2,2,2,-,-,-,永田陽大,右,泉 航平,左,ストレート,,11,,ボール,,,,,0,0,,
2026/4/11,9,表,3,2,2,-,-,-,永田陽大,右,泉 航平,左,ストレート,,8,,ファウル,,,,,0,0,,
2026/4/11,9,表,3,2,2,-,-,-,永田陽大,右,泉 航平,左,スライダー,,14,,空振り,空振り三振,,,,1,0,,
